identifier,text,keywords,Score 
NYT_ENG_19980630.0298,"CLINTON TO OBSERVE CHANGE IN CHINA HOUSING POLICY. Here in an unremarkable, pink-trimmed, five-story apartment complex that President Clinton visits Wednesday, a revolution has begun that will likely transform China's economy, culture and politics in ways its communist founders wouldn't recognize. Starting Wednesday in a policy to be phased in by the year's end, the government will no longer provide virtually free housing to urban workers, and families will have to purchase homes or lease state-owned apartments at much higher rents. But that also means that for the first time since the founding of the People's Republic in 1949, between 200 million and 300 million urban Chinese will be able to live wherever and as comfortably as they can afford. ``In the old days, we were assigned homes by our work units and it was sometimes unfair. Powerful people in the unit got better homes'' and people could not move or change jobs because they were tied to assigned housing, said Fan Xiaoyang, a 37-year-old futures trader who recently bought an apartment with the help of a mortgage loan, a new concept in China. ``Now, however good or bad our house is depends on our ability. We can finally control it.'' Home ownership has long been central to the American Dream, but in China the implications go far beyond the notion of family security and the chance to accumulate equity. Housing reform, perhaps more than any other change to the planned economy, will fundamentally alter life in China by giving people control over their lives at the most basic level. Of course, the picture is not entirely rosy. Millions of workers are so poor that they can barely manage higher rents, much less buy. Countless others who are being forcibly relocated far from soon-to-be-demolished state apartments to make way for shiny new developments for the rich. Even so, for most people, housing reform will mean more living space and better facilities than ever before.","{'workers', 'control', 'development', 'poor', 'ownership'}",0.17077482026823557
XIN_ENG_20070930.0305,"Feature: Cooling fires of China's fast-growing economy (4). Retail sales in the first half rose 15.4 percent, 2.1 percentage points higher than the figure of the same period last year, bureau spokesman Li Xiaochao says. ""The changes in domestic demand since the beginning of the year are what we expected."" Li attributes the fast growth in consumption to the rapid growth in incomes. ""The good performance of Chinese businesses in recent years and government subsidies for low-income families and farmers as well as higher minimum wages for rural workers helped increase the incomes of urban and rural people,"" Li says. China's rapid economic growth has brought nearly 200 million people out of poverty over the past two decades, but the unbalanced development has also left millions of the poor struggling in agony with rising educational, medical and housing costs.","{'minimum wage', 'workers', 'poverty', 'development', 'poor'}",0.1703382560697802
LTW_ENG_20050811.0011,"Wanted: A Famine Fund. The following editorial appeared in Thursday's Washington Post: Humanitarian crises are seldom just humanitarian: Almost always, the malnutrition and the misery have political causes. The brutal wars in Sudan and Congo account for those countries' appalling civilian death tolls. Political repression explains the hunger in North Korea and Zimbabwe. Even the HIV pandemic reflects the failure of politicians to challenge gender inequality and sexual taboos. Niger's food crisis has its own political dimension. The government has been criticized for playing down the crisis -- it speaks of a food shortage rather than a famine -- and for resisting calls to distribute free food. International financial institutions, which urged a value-added tax on food and imposed budget controls that discouraged the government from maintaining emergency food stocks, also deserve some of the blame. Even so, Niger's crisis is less political than many. This landlocked country of about 11 million is a democracy. There is no war going on there. Some 2.5 million people need emergency assistance because of natural disasters more than politics: a swarm of locusts that ate much of the millet harvest, followed by a drought. Usually, natural disasters attract a generous response. The tsunami last Christmas was a prime example, and earthquakes and hurricanes generally prompt individuals and their governments to open their wallets -- or at least to pledge generously, even if they don't always deliver. But Niger has not even been that fortunate. As early as last November, the government and the U.N. World Food Program appealed for emergency food aid and money; only Luxembourg responded. The United Nations followed up with a second appeal in March and a third in May. Only recently has the money begun to come. If Niger's largely unpolitical emergency cannot trigger prompt sympathy, it's time to rethink the way relief is organized. The world depends on an ad hoc, pass-the-hat system; there's no standing ability to respond quickly when the first signs of disaster appear. This raises the cost of action. In the Sudanese province of Darfur last year, donors didn't provide enough relief before the onset of the rainy season, so part of their belated assistance had to be airlifted into the region at enormous expense. Similarly in Niger, the United Nations estimates that saving a life would have cost a dollar of aid back in November but may cost $80 or more now.","{'famine', 'disasters', 'control', 'hunger', 'natural disaster'}",0.16993953085962882
XIN_ENG_20090511.0231,"Full text: China's Actions for Disaster Prevention and Reduction
(9). -- Disaster information release system. Following the principle of ""being prompt and precise, open and transparent,"" the central and local governments are expected to work in earnest on the emergency information release work concerning natural disasters and other emergencies, offering through authorized releases, press releases, interviews and press conferences to the public prompt information on the disasters and their developments, progress of emergency response work, disaster prevention, and knowledge on disaster prevention and other information, thus ensuring the public's rights to know and supervise. -- Relief materials reserve system. China has built a relief materials reserve network based on special storehouses, which has seen year-on-year improvements. The country has now ten such storehouses for daily necessities at the central level, and storage centers for relief supply, flood and forest fire control supplies are continuously being built and improved. Coupled with the reserve relief supply centers established in some provinces, cities and counties, a preliminary disaster control and relief materials reserve system has taken shape. To guarantee the timely purchase of relief supplies, a list of commissioned relief supply manufacturers is established, and emergency purchase agreements signed with them for the supply of relief materials in case of emergency. -- Disaster early warning, consultation and information sharing mechanism. A disaster early warning, consultation and information sharing mechanism has been set up, involving such relevant departments as civil affairs, land and resources, water resources, agriculture, forestry, statistics, seismology, maritime affairs and meteorology. To offer timely and effective support for the decision-making of the central government and local departments in case of emergency, China has initiated the construction of a disaster information database and launched a public platform of national geographical information and a disaster information publishing and sharing system, as well as a platform for national disaster reduction and risk management information. -- Major disaster rescue and relief joint coordination mechanism. In the wake of a major disaster, relevant departments will play their functions and timely dispatch to disaster-hit areas working groups composed of personnel from these departments to gather first-hand information and guide disaster control and relief work on the spot. The groups are also required by the State Council to coordinate with the relevant departments to map out rescue plans, help with disaster relief work and prevent possible secondary disasters. -- Disaster emergency response public mobilization mechanism. A preliminary public mobilization system is now in place, focusing on efforts for rescue, search, first aid, relief, donation and other work. The government also gives full scope to non- government organizations, such as mass organizations, the Red Cross, self-governmental organizations at the grassroots level and individual volunteers in the fields of disaster prevention, emergency rescue, relief and donation work, medical, hygiene and quarantine work, post-disaster reconstruction, psychological support and other aspects. (more)","{'mobilization', 'disasters', 'control', 'development', 'natural disaster'}",0.16991931104807168
LTW_ENG_20060518.0102,"Bolivia Plans to Redistribute Idle Farmland. Two weeks after claiming control of the natural gas and oil under Bolivia's soil, the government of President Evo Morales has turned its attention above ground, launching a plan to redistribute parcels of idle farmland to the poor. Officials announced Tuesday that they would start by redistributing about 12 million acres of state-owned land to indigenous rural workers. But officials say that amount could eventually triple if more privately held lands are declared unproductive, a prospect that some fear could inflame the divisions between rich and poor that have contributed to conflicts between Bolivia's east and west. Morales sailed to victory in elections in December denouncing the inequality of Bolivia's economy, saying that money and resources flow downhill from the western highlands, populated largely by indigenous groups, and settle in the relatively wealthy lowlands of the east. Morales described his energy nationalization plan as an attempt to distribute income from national resources more equitably; the land reform plan is a continuation of that strategy. Officials do not plan to confiscate property from ``anyone who has legally obtained the land and who works on it every day and makes it productive,'' Hugo Salvatierra, the minister for rural development, told reporters Tuesday. The land reform issue is even more politically volatile in Bolivia than energy nationalization, which has riled some foreign investors in the country's energy sector but was widely expected among Bolivians. Agrarian reform is a drama that will play out on large swaths of the countryside and could directly affect more than one-fourth of the population.","{'workers', 'control', 'property', 'development', 'poor'}",0.16991513048269888
XIN_ENG_20020316.0233,"Full Text of Report on Development Plan (5). 3. Reforms related to the reform of state-owned enterprises continued to deepen and the institutional environment for economic and social development improved.  The reform to introduce the shareholding system in state-owned enterprises was gradually standardized, and efforts were intensified to reform and reorganize enterprises that were performing poorly. Progress was made in reform of the management system in monopoly industries, with reform plans for telecommunications, power and civil aviation completed and inaugurated. Initial steps were taken to set up a system open to the participation of all sectors to provide credit and financial guarantees, mainly for small and medium enterprises. Establishment of a social security system was accelerated. The basic living allowances of over 90 percent of workers laid off from state-owned enterprises were guaranteed. An overwhelming majority of the retirees of these enterprises received their basic pensions on time and in full, with 97.8 percent of them receiving it from government-directed funds to which their employers are obliged to contribute. The trials to improve the social security system in Liaoning and other provinces proceeded smoothly. Marked progress was made in lifting controls on grain purchase markets and prices in the key grain distribution areas of southeastern coastal regions. A vertical management system for the central grain reserves was set up by and large. The emphasis of work to deregulate cotton purchasing has shifted to efforts to rectify market order and improve quality monitoring. Control over prices for more commodities and services was relaxed and vigorous efforts were made to find new price management methods such as holding public hearings to set prices. The mechanism to set prices for petroleum in line with supply and demand in the domestic and international markets saw continued improvement and more progress was made in the reform of prices for water supply and rents for public housing. (more)","{'workers', 'control', 'social security', 'development', 'poor'}",0.16954277283949426
XIN_ENG_19951024.0030,"Chinese President Speaks at U.N.. Our experience and lessons over past half a century, the purposes and principles of the Charter and the epochal theme of peace and development, have all raised solemn and urgent demands on us. We must create a secure and reliable international environment of lasting peace and stability. Peace is the primary necessity of the world's people. Without peace, there can be no development to speak of. Disputes between states should be resolved through peaceful negotiations and consultations instead of resorting to the use or threat of force. The peacekeeping operations of the U.N. should be carried out in strict compliance with the relevant provisions of the Charter and must not be turned into intervention of a disguised form in the internal affairs of member states, still less should peace keepers be drawn into conflict as another warring party. Moreover, the U.N. must live within its means in conducting peacekeeping operations. Efforts should be made to achieve the complete prohibition and thorough destruction of nuclear weapons as well as other weapons of mass destruction, the reduction of the huge arsenals of a small number of countries, and the control and removal of various factors that might lead to war, with a view to safeguarding the security of all countries and regions in the world. We must uphold the norms governing international relations with the principles of sovereign equality and non-interference in each other's internal affairs as the core. These principles established by the founders of the United Nations fifty years ago are of greater vitality and realistic significance. All sovereign states, large or small, strong or weak, rich or poor, are equal members of the international community. All countries, whether developed or developing, are entitled to participate in international affairs on an equal footing. The principles of mutual respect for sovereignty and territorial integrity, mutual non-aggression, non-interference in each other's internal affairs, equality and mutual benefit and peaceful coexistence should serve as the norms for all nations to observe in their mutual relations. As state sovereignty is sacred and inviolable, no counry has this special privilege to interfere in the internal affairs of other countries or impose its will upon others. Certain big powers, often under the cover of ""freedom"", ""democracy"" and ""human rights"", set out to encroach upon the sovereignty of other countries, interfere in their internal affairs and undermine their national unity and ethnic harmony. This has become a principal cause for the intranquility in the world today. It is time that we wrote a new chapter in the annals of international relations in which the phenomena of the big bullying the small, the strong lording it over the weak and the rich oppressing the poor are removed completely from the face of the earth. We must establish a new type of international economic relations featuring mutual benefit, mutual complementarity and common development. As countries become increasingly closer in their relations, their economic interdependence and mutual complementarity of relative advantages have grown all the more obvious. No country can afford to stand aloof from the international community and isolate itself from the global market. The internationalization of economic life requires that all countries conduct extensive exchanges and cooperation in the economic, technological, financial, trade and other fields, open up to one another and do away with protectionism and discriminatory trade policies. Prolonged colonial rule and the unjust and irrational international economic order have caused poverty and backwardness in many Third World countries. To fight and eliminate poverty is a major task facing the world today. The developed countries should come to the aid of the developing countries by providing capital, reducing or forgiving debts, transferring technology and conducting trade on equal terms, with a view to revitalizing their economy and improving their people's livelihood. This also serves the long-term interests of the developed countries. The achievement of common economic growth and universal prosperity of all countries is the goal to which the entire mankind should dedicate itself. We should bring about a situation of international harmony which allows making independent choices and seeking common ground while putting aside differences. In this world of ours, there are about 200 countries different from one another in terms of social system, values, development level, history, religion and culture. It is within the sovereignty of every nation to opt, in keeping with its own reality and the will of its people, for a social system and road of development of its own choice. No one else has the right to interfere with it. Every country and every people has its special characteristics and strong points. It is only by respecting one another, seeking common ground while putting aside differences, living with one another in amity and complementing one another can we make the world as colorful as a garden where a hundred flowers are contending in beauty. Without diversity, there can be no world as we know it. Without diversity, there can be no Uinted Nations either. Those who refuse to recognize and respect the diversity of the world and attempt to make it an uniform domain of their rule are sure to run themselves into a stone wall.","{'control', 'poverty', 'development', 'poor', 'human rights'}",0.1694152335495061
APW_ENG_19990620.0621,"By The Associated Press. The final communique released by the G-8 Summit leaders: 1. We, the Heads of State and Government of eight major democracies and the President of the European Commission, met in Cologne for the 25th Economic Summit. On the threshold of the new millennium we discussed growing opportunities as well as forward-looking solutions to the challenges facing our nations and the international community. 2. Globalization, a complex process involving rapid and increasing flows of ideas, capital, technology, goods and services around the world, has already brought profound change to our societies. It has cast us together as never before. Greater openness and dynamism have contributed to the widespread improvement of living standards and a significant reduction in poverty. Integration has helped to create jobs by stimulating efficiency, opportunity and growth. The information revolution and greater exposure to each others' cultures and values have strengthened the democratic impulse and the fight for human rights and fundamental freedoms while spurring creativity and innovation. At the same time, however, globalization has been accompanied by a greater risk of dislocation and financial uncertainty for some workers, families and communities across the world. 3. The challenge is to seize the opportunities globalization affords while addressing its risks to respond to concerns about a lack of control over its effects. We must work to sustain and increase the benefits of globalization and ensure that its positive effects are widely shared by people all over the world. We therefore call on governments and international institutions, business and labor, civil society and the individual to work together to meet this challenge and realize the full potential of globalization for raising prosperity and promoting social progress while preserving the environment. I. Getting the World Economy on Track for Sustained Growth","{'exposure', 'workers', 'control', 'poverty', 'human rights'}",0.1685567558605415
XIN_ENG_20070316.0045,"Full Text: Report on the Work of the Government (5). The social safety net was strengthened. Trials to fully fund personal accounts for basic old-age insurance of enterprise employees were expanded to eight more province-level localities on the basis of the pilot project in the three provinces in northeast China. After years of effort, the work of incorporating basic cost of living allowances for workers laid off from SOEs into the unemployment insurance system has been basically completed. Basic pension benefits for retired enterprise employees were increased. The coverage of the social security system was further expanded, revenue from social security premiums increased, and oversight and management of social security funds was strengthened. The basic framework of a social assistance system for both urban and rural residents was set up, and charity programs continued to grow. The central government spent 13.6 billion yuan on basic cost of living allowances for urban residents, 2.4 billion yuan more than the previous year, and local governments also increased their spending on these allowances to varying degrees. A system of basic cost of living allowances for rural residents was initiated in 2,133 counties, county-level cities and city districts in 25 provinces, autonomous regions and municipalities directly under the central government, benefiting 15.09 million residents. Funding for providing food, clothing, medical care, housing and burial expenses for childless and infirm rural residents now mainly comes from the government budget instead of depending on rural collectives. Assistance for orphans and protection for homeless juveniles were strengthened. Allowances for all types of entitled groups were increased significantly, with an 11.2 billion yuan allocation from the central government budget, a 47% increase from the previous year. We improved the policy for compensating people whose land has been expropriated to build large or medium-sized reservoirs and for assisting people displaced for reservoir projects, benefiting 22.88 million persons. This longstanding problem is now being gradually solved. Last year, some areas in China were hit by natural disasters of a severity seldom seen in history, including typhoons and droughts. We promptly took steps to carry out disaster relief work and rebuild disaster-hit areas. The central government raised some disaster relief allowances and allocated 11.2 billion yuan in relief funds to help disaster victims get back on their feet. 7. We continued to strengthen democracy and the legal system. Democracy at the community level made continued progress. Government-sponsored legislation was further improved. The State Council submitted seven bills to the Standing Committee of the National People's Congress (NPC) for deliberation, including the Law on Corporate Income Tax (draft), the Antitrust Law (draft), the Law on Response to Emergencies (draft) and the revised Compulsory Education Law (draft), and promulgated 29 sets of administrative regulations, including the Regulations on AIDS Prevention and Control and the Regulations on the Administration of Overseas-Funded Banks. We accelerated development of government by the rule of law and implemented the Administrative Permit Law, the Civil Service Law, and the Program for Advancing All Aspects of Government Administration in Accordance with the Law. Oversight in the form of supervision and auditing was strengthened. Steady progress was made in reform of the judicial administrative system and its working mechanisms. The work of addressing public complaints registered by means of letters and visits was strengthened. In public security, continued improvements were made in the crime prevention and control system and extensive efforts were made to promote peace and security. Significant progress was made in work focused on improving conditions in areas with poor public security and in addressing serious public security issues. An all-out effort was made to build clean government and combat corruption and a campaign to combat bribery in business was launched. A number of major cases involving government offices and their employees were investigated and dealt with, and a number of people guilty of corruption were punished to the full extent of the law. Work related to ethnic groups, religions, Hong Kong, Macao, Taiwan and overseas Chinese was further improved. We continued to make progress in modernizing national defense and the army. Significant progress was made in China's diplomatic work.  (More)","{'disasters', 'workers', 'control', 'social security', 'development', 'poor', 'natural disaster'}",0.1684048464726392
XIN_ENG_19970217.0072,"Army, Ethnic Groups in Xinjiang ""As Close As Family"". The People's Liberation Army (PLA) forces stationed in northwest China's Xinjiang Uygur Autonomous Region and local ethnic groups are so close they feel like family, and are working hard together for the region's stability and prosperity. The PLA forces in Xinjiang have always regarded ethnic solidarity as a key issue in promoting social stability and development and maintaining unity, said local officials. They have strict discipline that requires the soldiers to behave themselves properly in accordance with the customs of local ethnic groups, and teaches the soldiers that all ethnic groups, large or small, depend on each other in order to grow. The troops have assisted local economic development with a lot of manpower and machinery, and helped complete 27 major local construction projects, including the railway artery through southern Xinjiang and the fiber-optic communications cable linking Urumqi to Lanzhou, capital of neighboring Gansu Province. Aid-the-poor groups formed by the soldiers have helped some 130,000 farmers and herdsmen across the region, most of whom have shaken off poverty, while over 100,000 soldiers have been sent to help prevent natural disasters or join in rescue and relief work.","{'disasters', 'poverty', 'development', 'poor', 'natural disaster'}",0.16815761777203722
XIN_ENG_20090315.0251,"Full Text: Report on China's economic, social development plan
(8). 8. Great success was achieved in fighting devastating natural disasters. When parts of south China were hit with severe snow and ice storms at the beginning of the year, all localities and sectors, in accordance with the unified arrangements made by the central authorities, immediately set emergency response mechanisms in motion, did everything in their power to ensure transport, power supply and people's livelihood, and restored agricultural and industrial production as well as disaster-destroyed infrastructure in a short period of time. In the wake of the massive earthquake that hit Wenchuan, Sichuan Province on May 12, the whole nation was quickly mobilized. Forces of all kinds, including members of the People's Liberation Army, the Armed Police Forces, the militia, reserve forces, and public security personnel, as well as health workers, journalists, scientists and volunteers, responded promptly. Compatriots in Hong Kong, Macao and Taiwan and overseas Chinese made generous donations. The international community offered us a helping hand. Together, we achieved a great victory in the fight against the earthquake and wrote a moving, heroic paean memorializing our brave efforts. We pulled 84,000 survivors from the rubble, provided medical treatment to 2.96 million people who were injured or fell ill, and delivered aid to a total of 10.584 million people affected by the earthquake. In order to rebuild the disaster areas more effectively, the Regulations on Post-Wenchuan Earthquake Recovery and Reconstruction were formulated. With the approval of the NPC Standing Committee, a recovery and reconstruction fund was set up. The overall plan for recovery and reconstruction and ten specific plans were drawn up in a short period of time. Provinces (or province-level municipalities) were paired up with severely hit counties (or county-level cities), with each province providing assistance to its twin county. All recovery and reconstruction plans are being implemented quickly, and over 8,400 projects have been started already. Lives and production are returning to normal in the disaster-hit regions. Despite drastic changes in the global economic and financial situation and a marked increase in unexpected difficulties at home, notable achievements were made in economic and social development in 2008, and none of them came easily. They would not have been possible without the strong leadership and scientific decision-making of the Party Central Committee and the State Council, close collaboration and hard work of all localities and sectors, or the resolve, unity and painstaking efforts of the people of all ethnic groups. While fully recognizing these achievements, we are keenly aware that the global and domestic economic situations are grim and complex, and that the task of maintaining steady and fairly rapid economic growth has become more formidable. The spread of the international financial crisis has exerted an enormous impact on the global economy, and the breadth, depth and intensity of the impact have exceeded everyone's expectations: the economies of major developed countries might all fall into recession, emerging market economies and developing countries are experiencing slowdowns in growth, and the world economy will experience a long period of stagnation and adjustment. In addition, there has been mounting global deflationary pressure and resurging trade protectionism, which will add more uncertainties and instabilities. The impact of the global financial crisis and many outstanding problems at home have suddenly made it more difficult to keep our economy going strong. We have not yet improved the extensive pattern of development or solved institutional and structural problems, including poor independent innovation capacity, unsuitable industrial structure, imbalance between domestic and external demand, the high toll on natural resources and the environment, the disproportion between investment and consumption, and imbalances between economic and social development, between rural and urban areas, and between different regions. In particular, the slowdown in economic growth has become a significant economic problem since the fourth quarter of last year. First, industrial production declined significantly. The growth of value-added of large industrial enterprises dropped by 9.7, 11.9 and 11.7 percentage points year on year in October, November and December respectively. Demand for energy, raw materials and transport shrank; prices of products such as steel and electrolytic aluminum fell; the problem of excess production capacity became apparent. Second, some consumption hotspots cooled down. The total floor area of commodity housing sold throughout the year decreased by 19.7%. The growth of automobile sales was 15.1 percentage points less than the previous year. Demand for other commodities, consumption of which had grown fast in recent years, also shrank by varying degrees. Third, foreign trade dropped sharply, with exports down by 2.2% and 2.8% year on year in November and December respectively. Fourth, some enterprises faced the difficult situation of fewer orders, sluggish sales and reduced profits. These problems spread from coastal regions to the hinterland, from small- and medium-sized enterprises to large ones, and from export-oriented industries to other industries. Many more enterprises than before suffered losses. Meanwhile, there are also acute problems concerning employment, agriculture, rural areas and farmers, energy conservation and pollution reduction and the financial sector. There has been mounting pressure on employment and reemployment. Enterprises' demand for workers decreased significantly. The number of people joining the urban workforce in October, November and December dropped each month, standing at 840,000, 550,000 and 380,000 respectively. The employment situation for college graduates, urban residents having difficulty finding jobs and rural migrant workers has become worse. There are many factors restraining the growth of agricultural production and farmers' incomes. Agricultural infrastructure remains weak. After five years of bumper harvests in a row, it will be very difficult to keep grain production growing steadily. There is great downward pressure on prices of farm products. The return home of many rural migrant workers and their difficulty in finding steady jobs makes it harder to keep rural residents' incomes growing. It is now more difficult to promote energy conservation and pollution reduction. Energy-conserving technologies and services are developing slowly due to the objective fact that they are still in the early stage of development. Moreover, because enterprises are facing more difficulties and some are not operating at full capacity, they spend less on technological upgrading and pollution reduction, which leads to a drop in their energy efficiency and ineffective operation of their pollution control equipment. Therefore, there will be great pressure to achieve energy conservation and pollution reduction targets in the last two years of the Eleventh Five-Year Plan period. Potential risks in financial markets cannot be ignored, and confidence in the capital market urgently needs to be strengthened. There is chaos in the market order of some sectors, and workplace accidents and major food safety incidents repeatedly occur, inflicting heavy losses on people's lives and property. We will take vigorous steps to solve the above problems and minimize their adverse impact.  (More)","{'disasters', 'workers', 'control', 'property', 'development', 'poor', 'natural disaster'}",0.1676677809481158
XIN_ENG_20071205.0407,"Nepali gov't approves three-year interim plan. The Nepali government has approved a three-year interim plan mainly aimed at creating base for economic and social transformation for building new Nepal, the National News Agency RSS reported on Thursday. According to the RSS, the main objective of the plan is to realize changes in the life of people by reducing poverty and existing unemployment and establishing sustainable peace. The plan has given special emphasis on relief, reconstruction and reintegration, creation and expansion of employment opportunities, pro-poor and broad based economic growth, promotion of good governance and effective service delivery, investment in physical infrastructures and inclusive development process. The plan aims at achieving economic growth by 5.5 percent, reducing poverty to 24 percent, laying road-network links to all district headquarters, producing a total of 704 megawatt of electricity supply and elevating literacy rate to 66 percent. The plan also aims at increasing percentage of women receiving maternity service from health workers to 35 and family planning users to 51 and it forecasts that maternal and child mortality rate would be 30 and 42 per 1000 live birth, respectively in 2067 (2010).","{'pro-poor', 'workers', 'poverty', 'development', 'poor'}",0.16748668399379651
CNA_ENG_20080404.0007,"Disaster relief warehouse donated by Taiwan opens in Philippines. A warehouse built with funds from Taiwan's government that will be used to store disaster relief supplies opened Thursday in Pasay City in the Philippines. Taiwan donated US$300,000 to the Philippines at the end of 2006 to purchase supplies and help rebuild areas devastated by Typhoon Durian. The National Resource Operations Center Warehouse was also built with the funds to leave the Philippines in better position to cope with natural disasters in the future. The warehouse, featuring two temperature-controlled rooms for storing perishable goods and a heat-insulating roof, is located near Manila International Airport and was completed after two years of construction. Before the establishment of the new warehouse, all donations and goods were stored in an old warehouse at the Department of Social Welfare and Development (DSWD), department officials said. Space often ran out in the warehouse, and the department had to set up a temporary enclosure nearby to store goods that were vulnerable to exposure to the sun and rain.","{'exposure', 'disasters', 'control', 'vulnerable', 'natural disaster'}",0.1669798442983771
APW_ENG_20080511.0026,"ANALYSIS: Myanmar set for political, economic shocks. Military-ruled Myanmar, among the globe's poorest and most authoritarian nations, is reeling from a natural disaster of such magnitude that both the people's suffering and political aftershocks are certain to persist long after the last emergency aid has been doled out. As bloated bodies are counted and survivors face disease and hunger in the wake of Cyclone Nargis, dramatic scenarios are foreseen in a country that has changed little since an army coup 46 years ago. These range from a revolt led by disenchanted army officers to the specter of the entrenched, xenophobic junta allowing thousands more to perish rather than risk its grip on power by opening gates to the outside world. ""If a split in the Burmese military between reformist and hard-line elements doesn't occur now, it will never occur,"" said Donald M. Seekins, a Myanmar expert at Okinawa's Meio University. In continuing to march to their own, longtime tune even in the face of such a disaster, the generals who rule the country also known as Burma are comparable to Zimbabwe and North Korea, which insist on controlling the distribution of the relief goods while keeping foreign aid personnel on their soil to a minimum.","{'shocks', 'control', 'hunger', 'poor', 'natural disaster'}",0.1668572420481493
APW_ENG_20100212.0949,"Haiti pitches farm needs to UN. Haiti's agriculture minister urged international support Friday for a $700 million (euro515 million) plan to bolster food production and create jobs to help the hundreds of thousands of poor Haitians who have fled the earthquake-stricken capital. Joanas Gue pitched the plan, which is focused on absorbing the large influx from Port-au-Prince to the countryside and putting people to work clearing roads, replanting forests, and digging irrigation ditches. Officials hope to avoid further straining the country's already fragile agriculture industry. The United Nations sponsored the half-day meeting of donors and aid groups at the Rome headquarters of the U.N. World Food Program. The world body estimates that a half million people -- in a country of 9 million -- have left the capital in the weeks since the December quake. Cheryl Mills, counselor to U.S. Secretary of State Hillary Clinton, said agriculture investment is key to tackling poverty. ""If we can put people to work in agriculture, raise their incomes, strengthen their markets and support them to grow and buy nutritious food, we will not only enable this decentralization strategy, we will provide real incentives for Haitians to live and work in areas of the country, like the north and west, that are less vulnerable to natural disasters,"" Mills said.","{'disasters', 'vulnerable', 'poverty', 'poor', 'natural disaster'}",0.16537489564293778
APW_ENG_20100212.0774,"Haiti pitches farm needs to UN. Haiti's agriculture minister urged international support Friday for a $700 million (euro515 million) plan to bolster food production and create jobs to help the hundreds of thousands of poor Haitians who have fled the earthquake-stricken capital. Joanas Gue pitched the plan, which is focused on absorbing the massive influx from Port-au-Prince to the countryside and putting people to work clearing roads, replanting forests, and digging irrigation ditches. Officials hope to avoid further straining the country's already fragile agriculture industry. The United Nations sponsored the half-day meeting of donors and aid groups at the Rome headquarters of the U.N. World Food Program. The world body estimates that a half million people -- in a country of 9 million -- have left the capital in the weeks since the December quake. Cheryl Mills, counselor to U.S. Secretary of State Hillary Clinton, said agriculture investment is key to tackling poverty. ""If we can put people to work in agriculture, raise their incomes, strengthen their markets and support them to grow and buy nutritious food, we will not only enable this decentralization strategy, we will provide real incentives for Haitians to live and work in areas of the country, like the north and west, that are less vulnerable to natural disasters,"" Mills said.","{'disasters', 'vulnerable', 'poverty', 'poor', 'natural disaster'}",0.165336239669248
APW_ENG_20100212.0834,"Haiti pitches farm needs to UN. Haiti's agriculture minister urged international support Friday for a $700 million ((EURO)515 million) plan to bolster food production and create jobs to help the hundreds of thousands of poor Haitians who have fled the earthquake-stricken capital. Joanas Gue pitched the plan, which is focused on absorbing the large influx from Port-au-Prince to the countryside and putting people to work clearing roads, replanting forests, and digging irrigation ditches. Officials hope to avoid further straining the country's already fragile agriculture industry. The United Nations sponsored the half-day meeting of donors and aid groups at the Rome headquarters of the U.N. World Food Program. The world body estimates that a half million people -- in a country of 9 million -- have left the capital in the weeks since the December quake. Cheryl Mills, counselor to U.S. Secretary of State Hillary Clinton, said agriculture investment is key to tackling poverty. ""If we can put people to work in agriculture, raise their incomes, strengthen their markets and support them to grow and buy nutritious food, we will not only enable this decentralization strategy, we will provide real incentives for Haitians to live and work in areas of the country, like the north and west, that are less vulnerable to natural disasters,"" Mills said.","{'disasters', 'vulnerable', 'poverty', 'poor', 'natural disaster'}",0.1650880307846594
APW_ENG_20051102.0061,"U.N.: Hardship for farmers is serious side effect of fall in Myanmar's opium production. Opium production in Myanmar dropped 26 percent in the past year, but the breakthrough in the fight against the drug comes amid growing concern that farmers who produced it are being forced into desperate poverty, the United Nations said Wednesday. ""The world will not condone counternarcotic measures that result in humanitarian disasters,"" Antonio Mario Costa, the executive director of the U.N. Office on Drugs and Crime, said in statement accompanying the release of its Myanmar Opium Survey 2005. Myanmar is the world's second biggest producer after Afghanistan of opium, from which heroin is made. The report said that Myanmar's total potential opium production in 2005 was estimated at 312 metric tons, down from 370 tons last year and a peak of 1,760 tons in 1986. More than half of the families surveyed in frontier regions where opium can be grown reported food shortages, and the numbers were higher in regions where opium cultivation had been common, said the report, produced with Myanmar's Central Committee for Drug Abuse Control. ""Some of the poorest people are being affected by the loss of income from drugs as cultivation declines,"" Costa said. ""They end up very vulnerable to exploitation and misery _ from human rights abuses to enforce the opium bans to internal displacement or human trafficking to survive the bans.""","{'disasters', 'vulnerable', 'poverty', 'poor', 'human rights'}",0.1650584847408903
